stimulus,feedback_type,fake_feedback,thisN,thisTrialN,thisRepN,slider_initial.response,slider_initial.rt,key_resp.keys,key_resp.rt,key_resp.duration,slider_final.response,slider_final.rt,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,instr_text.started,instr_key.started,Instruction.stopped,instr_key.keys,instr_key.rt,instr_key.duration,InitialRating.started,slider_initial.started,stim_image.started,key_resp.started,rating_prompt.started,stim_image.stopped,InitialRating.stopped,trials.slider_initial.response,trials.slider_initial.rt,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Feedback.started,feedback_text.started,feedback_text.stopped,Feedback.stopped,ReRating.started,stim_image2.started,slider_final.started,key_resp_2.started,stim_image2.stopped,rating_prompt2.started,ReRating.stopped,trials.slider_final.response,trials.slider_final.rt,trials.key_resp_2.keys,trials.key_resp_2.rt,trials.key_resp_2.duration,Debrief.started,debrief_text.started,key_debrief.started,debrief_text.stopped,Debrief.stopped,key_debrief.keys,key_debrief.rt,key_debrief.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.007172000012360513,0.01144233311060816,0.01144233311060816,18.725014625000767,space,18.51958816696424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,9,9,0,None,None,space,1.910544874961488,None,51.0,1.5300359579268843,None,,,0,9,9,0,118.16269533301238,,,,,,,,,118.15486479108222,118.16269533301238,119.10319991607685,120.10651633306406,120.6052479580976,121.09517516603228,122.02104941604193,None,None,space,1.910544874961488,None,122.02353154099546,122.02909075003117,,125.02619070804212,125.07707195810508,125.0876081250608,125.0876081250608,,,,126.61249962507281,51.0,1.5300359579268843,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_07.jpeg,neutral,65.0,10,0,1,None,None,space,2.2234003340126947,None,None,None,space,1.7019608749542385,None,1,0,10,6,126.64101483300328,,,,,,,,,126.63431658304762,126.64101483300328,127.60342679102905,128.60701375000644,129.10363187501207,129.59783708304167,130.83309637510683,None,None,space,2.2234003340126947,None,130.83586650004145,130.8419514161069,133.86609900009353,133.82568387500942,133.8558762500761,133.86609900009353,133.86609900009353,135.82827854109928,135.86209995800164,136.33186987508088,137.5317781250924,None,None,space,1.7019608749542385,None,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_09.jpeg,disagree,50.0,11,1,1,58.0,2.137063540983945,space,4.054029666003771,None,4.0,2.7323954169405624,None,,,1,1,11,8,137.5507554160431,,,,,,,,,137.54145474999677,137.5507554160431,138.52233791607432,139.52103366609663,140.02881579101086,140.51160349999554,143.58156070800032,58.0,2.137063540983945,space,4.054029666003771,None,143.5842202079948,143.58997583307792,,146.5831749161007,146.59745637502056,146.6080751660047,146.6080751660047,148.57811487501021,148.60575216601137,149.0780280000763,149.33873275003862,4.0,2.7323954169405624,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_08.jpeg,agree,70.0,12,2,1,28.0,3.272239707992412,space,1.6553820830304176,None,58.0,1.4712705840356648,None,,,1,2,12,7,149.36387287511025,,,,,,,,,149.35725562507287,149.36387287511025,150.3285912499996,151.3284502910683,151.83961000002455,152.319138166029,152.9910559160635,28.0,3.272239707992412,space,1.6553820830304176,None,152.9937705830671,152.9994853750104,156.0234554160852,155.98249854100868,156.0143633330008,156.0234554160852,156.0234554160852,,,,157.49193387501873,58.0,1.4712705840356648,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_06.jpeg,neutral,50.0,13,3,1,None,None,space,1.0385244169738144,None,56.0,1.0561217499198392,None,,,1,3,13,5,157.51715391606558,,,,,,,,,157.5106519580586,157.51715391606558,158.48641025007237,159.48610770807136,159.98491420806386,160.4749288330786,160.52702220808715,None,None,space,1.0385244169738144,None,160.52967037505005,160.53537550009787,163.5591790000908,163.5207284160424,163.55028033303097,163.5591790000908,163.5591790000908,,,,164.61284204106778,56.0,1.0561217499198392,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_03.jpeg,agree,80.0,14,4,1,None,None,space,0.17985308403149247,None,95.0,1.19687304191757,None,,,1,4,14,2,164.63051662500948,,,,,,,,,164.62381408305373,164.63051662500948,165.60668462503236,166.60562925005797,,,166.78786579100415,None,None,space,0.17985308403149247,None,166.79054587509017,166.79572670802008,169.80960962502286,169.78028979105875,169.79977004101966,169.80960962502286,169.80960962502286,,,,171.00701020809356,95.0,1.19687304191757,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_02.jpeg,disagree,20.0,15,5,1,94.0,2.6864482080563903,space,1.258821125025861,None,49.0,2.96402966696769,None,,,1,5,15,1,171.0246046660468,,,,,,,,,171.01803604105953,171.0246046660468,172.0061868330231,173.00358758307993,173.50374554109294,174.00354841607623,174.2655128330225,94.0,2.6864482080563903,space,1.258821125025861,None,174.26803995808586,174.27313929109368,,177.26577704108786,177.28385083307512,177.29532083310187,177.29532083310187,179.26140445808414,179.2896045410307,179.7621538330568,180.25408941600472,49.0,2.96402966696769,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_10.jpeg,agree,80.0,16,6,1,71.0,2.575338499969803,space,1.7445990000851452,None,89.0,1.3206513749901205,None,,,1,6,16,9,180.28000300005078,,,,,,,,,180.27293004107196,180.28000300005078,181.24793004104868,182.2455967500573,182.74526975001208,183.24510008306243,184.00014275009744,71.0,2.575338499969803,space,1.7445990000851452,None,184.00302829104476,184.00935412500985,,187.00411779107526,187.02716466609854,187.03660629107617,187.03660629107617,,,,188.3540167080937,89.0,1.3206513749901205,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,17,7,1,66.0,8.85634850000497,space,7.681631249957718,None,52.0,2.2421884579816833,None,,,1,7,17,0,188.3943597910693,,,,,,,,,188.38755675009452,188.3943597910693,189.34892683301587,190.34915854106657,190.85020616604015,191.34249975008424,198.03361008304637,66.0,8.85634850000497,space,7.681631249957718,None,198.03629045805428,198.04133637505583,201.08288900007028,201.02439258305822,201.0744582080515,201.08288900007028,201.08288900007028,203.02389225002844,203.07470379106235,,203.32631808309816,52.0,2.2421884579816833,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_05.jpeg,disagree,10.0,18,8,1,None,None,space,0.07937491603661329,None,3.0,1.9815204580081627,None,,,1,8,18,4,203.34155370807275,,,,,,,,,203.33495629101526,203.34155370807275,204.31626095809042,205.31597595801577,,,205.4010583750205,None,None,space,0.07937491603661329,None,205.40374625008553,205.40980041609146,208.4233519580448,208.39639212505426,208.41291370801628,208.4233519580448,208.4233519580448,210.3999231250491,,,210.4002075000899,3.0,1.9815204580081627,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_04.jpeg,agree,70.0,19,9,1,3.0,3.2583897919394076,space,1.911481959046796,None,52.0,1.3940759579418227,None,,,1,9,19,3,210.43975141609553,,,,,,,,,210.43284850008786,210.43975141609553,211.39814062509686,212.396876166109,212.89580325002316,213.3948932910571,214.3162474160781,3.0,3.2583897919394076,space,1.911481959046796,None,214.31895145808812,214.32476033305284,,217.3170839160448,217.3736938330112,217.38273283303715,217.38273283303715,,,,218.77433920803014,52.0,1.3940759579418227,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,20,0,2,61.0,1.8439117919187993,space,0.9519058750011027,None,61.0,0.15188508294522762,None,,,2,0,20,0,218.8176722500939,,,,,,,,,218.81090320809744,218.8176722500939,219.7728657911066,220.7725110000465,221.27251008304302,,221.7325838750694,61.0,1.8439117919187993,space,0.9519058750011027,None,221.73529250000138,221.74121004110202,224.78395154105965,224.72818462504074,224.7748936250573,224.78395154105965,224.78395154105965,,,,224.9323364160955,61.0,0.15188508294522762,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_09.jpeg,disagree,50.0,21,1,2,61.0,2.618681792053394,space,3.112064083921723,None,3.0,1.6165371249662712,None,,,2,1,21,8,224.94690450001508,,,,,,,,,224.94056495802943,224.94690450001508,225.92409341607708,226.92491150007118,227.42713329102844,227.91601358307526,230.04518533300143,61.0,2.618681792053394,space,3.112064083921723,None,230.04525112500414,230.05025312502403,233.0630583750317,233.03720495803282,233.05256720806938,233.0630583750317,233.0630583750317,,,,234.67457075009588,3.0,1.6165371249662712,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_10.jpeg,agree,80.0,22,2,2,90.0,3.8928479159949347,space,2.890102208009921,None,90.0,0.9409895839635283,None,,,2,2,22,9,234.69973900006153,,,,,,,,,234.6929847500287,234.69973900006153,235.66988520801533,236.66865116602276,237.16622929100413,237.66555970802438,239.55991437507328,90.0,3.8928479159949347,space,2.890102208009921,None,239.56246754107997,239.56613600009587,242.59848354104906,242.55454716610257,242.58682737511117,242.59848354104906,242.59848354104906,,,,243.53333712508902,90.0,0.9409895839635283,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_07.jpeg,neutral,65.0,23,3,2,12.0,2.5476071670418605,space,1.5365785410394892,None,4.0,1.9841286250157282,None,,,2,3,23,6,243.56005558301695,,,,,,,,,243.55295966600534,243.56005558301695,244.52526566607412,245.5239685830893,246.025156541029,246.5188301660819,247.06734379101545,12.0,2.5476071670418605,space,1.5365785410394892,None,247.0703185830498,247.0754536660388,250.10231645801105,250.06319541600533,250.09164270805195,250.10231645801105,250.10231645801105,252.05817787500564,,,252.08238816610537,4.0,1.9841286250157282,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_04.jpeg,agree,70.0,24,4,2,94.0,1.609661667025648,space,1.055112750036642,None,55.0,1.3387703750049695,None,,,2,4,24,3,252.1208908330882,,,,,,,,,252.11408291605767,252.1208908330882,253.08064354106318,254.08029325003736,254.5809072080301,255.0697937910445,255.1385270000901,94.0,1.609661667025648,space,1.055112750036642,None,255.14144500007387,255.14756625005975,,258.1416987500852,258.19177516608033,258.19983100006357,258.19983100006357,,,,259.5370750000002,55.0,1.3387703750049695,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_06.jpeg,neutral,50.0,25,5,2,75.0,2.1839051669230685,space,1.077710457961075,None,42.0,1.0035087500000373,None,,,2,5,25,5,259.5629913751036,,,,,,,,,259.55611400003545,259.5629913751036,260.53212200000416,261.530448333011,262.0291648330167,262.52872866601683,262.61527387506794,75.0,2.1839051669230685,space,1.077710457961075,None,262.61833491607103,262.6243607910583,,265.61723704100586,265.633330041077,265.6405739580514,265.6405739580514,,,,266.6463706661016,42.0,1.0035087500000373,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_08.jpeg,agree,70.0,26,6,2,66.0,2.471506124944426,space,1.5139318329747766,None,61.0,0.7400859579211101,None,,,2,6,26,7,266.67182341602165,,,,,,,,,266.66542883310467,266.67182341602165,267.6368539580144,268.6370789160719,269.1363189580152,269.6300493750023,270.1559638750041,66.0,2.471506124944426,space,1.5139318329747766,None,270.15915583306924,270.16552675003186,,273.15902912500314,273.1843221660238,273.195059041027,273.195059041027,,,,273.93067912501283,61.0,0.7400859579211101,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_05.jpeg,disagree,10.0,27,7,2,86.0,5.432295708917081,space,4.132828250061721,None,3.0,1.436322790919803,None,,,2,7,27,4,273.9457787499996,,,,,,,,,273.93897341610864,273.9457787499996,274.92095995810814,275.9199259580346,276.4305871661054,276.919658250059,280.0545808330644,86.0,5.432295708917081,space,4.132828250061721,None,280.0572032080963,280.0635254580993,283.0738215830643,283.0481667499989,283.0611078750808,283.0738215830643,283.0738215830643,,,,284.5041261250153,3.0,1.436322790919803,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_02.jpeg,disagree,20.0,28,8,2,90.0,1.8151430420111865,space,0.5247521670535207,None,7.0,2.21221649996005,None,,,2,8,28,1,284.5224722500425,,,,,,,,,284.5158788750414,284.5224722500425,285.5032402080251,286.494868833106,286.99529937503394,,287.0244950830238,90.0,1.8151430420111865,space,0.5247521670535207,None,287.02709137508646,287.0330478330143,,290.0269655000884,290.04493337508757,290.0552880410105,290.0552880410105,292.01958120800555,292.052946458105,,292.2624670830555,7.0,2.21221649996005,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_03.jpeg,agree,80.0,29,9,2,84.0,2.341913624899462,space,1.1138629589695483,None,82.0,1.3913532079895958,None,,,2,9,29,2,292.2795501250075,,,,,,,,,292.2730200830847,292.2795501250075,293.25687737506814,294.2614959580824,294.7553479160415,295.24477725010365,295.3783171660034,84.0,2.341913624899462,space,1.1138629589695483,None,295.3809360830346,295.38582262501586,298.40186704101507,298.3770167910261,298.390857958002,298.40186704101507,298.40186704101507,,,,299.7877999159973,82.0,1.3913532079895958,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_08.jpeg,agree,70.0,30,0,3,6.0,1.7410554999951273,space,0.6474618749925867,None,77.0,1.0697686250787228,None,,,3,0,30,7,299.81314229103737,,,,,,,,,299.8064907910302,299.81314229103737,300.781051625032,301.778752458049,302.28023441601545,,302.4288240830647,6.0,1.7410554999951273,space,0.6474618749925867,None,302.43151041609235,302.437009541085,305.467730583041,305.42565870808903,305.4586963331094,305.467730583041,305.467730583041,,,,306.53377008310053,77.0,1.0697686250787228,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_09.jpeg,disagree,50.0,31,1,3,84.0,8.701637874939479,space,6.908670417033136,None,84.0,0.9453666250919923,None,,,3,1,31,8,306.54822600004263,,,,,,,,,306.5416842910927,306.54822600004263,307.524530833005,308.5242488750955,309.0248143330682,309.51895891607273,315.43622608308215,84.0,8.701637874939479,space,6.908670417033136,None,315.43882800010033,315.444724416011,,318.4392621660372,318.45450291607995,318.46483829105273,318.46483829105273,,,,319.40895541606005,84.0,0.9453666250919923,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_06.jpeg,neutral,50.0,32,2,3,83.0,1.9422595840878785,space,1.095657708006911,None,55.0,1.4361140420660377,None,,,3,2,32,5,319.43393070809543,,,,,,,,,319.4269003330264,319.43393070809543,320.40335087501444,321.408093291102,321.9083020410035,322.401745375013,322.5120766659966,83.0,1.9422595840878785,space,1.095657708006911,None,322.51213729102165,322.5181077080779,325.5337385000894,325.5037952500861,325.5237748330692,325.5337385000894,325.5337385000894,,,,326.9662587500643,55.0,1.4361140420660377,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,33,3,3,72.0,1.5425699159968644,space,0.4203145829960704,None,40.0,1.239927540998906,None,,,3,3,33,0,327.0042018330423,,,,,,,,,326.99730983306654,327.0042018330423,327.96245950006414,328.9642282910645,,,329.3910753329983,72.0,1.5425699159968644,space,0.4203145829960704,None,329.39113270805683,329.39628133305814,332.44059620809276,332.3826833330095,332.4327912500594,332.44059620809276,332.44059620809276,,,,333.6791992500657,40.0,1.239927540998906,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_04.jpeg,agree,70.0,34,4,3,65.0,2.723288999986835,space,1.6521728339139372,None,61.0,1.4818826250266284,None,,,3,4,34,3,333.71937341603916,,,,,,,,,333.7124533330789,333.71937341603916,334.67793066601735,335.6762056660373,336.1768950410187,336.6678183330223,337.33388800011016,65.0,2.723288999986835,space,1.6521728339139372,None,337.33671512501314,337.3430771250278,340.38709154108074,340.3289283750346,340.378580291057,340.38709154108074,340.38709154108074,,,,341.86643216607627,61.0,1.4818826250266284,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_05.jpeg,disagree,10.0,35,5,3,71.0,2.1931884170044214,space,0.7605003339704126,None,0.0,1.4909567920258269,None,,,3,5,35,4,341.882113166037,,,,,,,,,341.8754455411108,341.882113166037,342.86597087502014,343.8577302080812,344.3576845830539,,344.6201264580013,71.0,2.1931884170044214,space,0.7605003339704126,None,344.6226430410752,344.6287101660855,347.63821637502406,347.61279212508816,347.62770254106726,347.63821637502406,347.63821637502406,,,,349.124310291023,0.0,1.4909567920258269,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_07.jpeg,neutral,65.0,36,6,3,0.0,0.2896777499699965,space,0.060070541920140386,None,90.0,0.9992851669667289,None,,,3,6,36,6,349.14988195803016,,,,,,,,,349.14320987509564,349.14988195803016,350.1155333330389,351.1154462500708,,,351.1783682910027,0.0,0.2896777499699965,space,0.060070541920140386,None,351.18130316608585,351.18756537500303,354.21421525010373,354.17134816606995,354.2046870000195,354.21421525010373,354.21421525010373,,,,355.21288712508976,90.0,0.9992851669667289,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_03.jpeg,agree,80.0,37,7,3,90.0,1.7079794169403613,space,1.125257374951616,None,90.0,0.9203550829552114,None,,,3,7,37,2,355.2310005830368,,,,,,,,,355.22402008308563,355.2310005830368,356.20694550010376,357.20339679101016,357.70340883301105,358.20377300004475,358.3378756250022,90.0,1.7079794169403613,space,1.125257374951616,None,358.3405516661005,358.3444012081018,361.3620487500448,361.33343308302574,361.3521550000878,361.3620487500448,361.3620487500448,,,,362.2785902500618,90.0,0.9203550829552114,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_10.jpeg,agree,80.0,38,8,3,90.0,1.6685180000495166,space,0.9048463330836967,None,90.0,0.85168437496759,None,,,3,8,38,9,362.3034565410344,,,,,,,,,362.2967927081045,362.3034565410344,363.2702758751111,364.26985712500755,364.77016429102514,,365.17959495808464,90.0,1.6685180000495166,space,0.9048463330836967,None,365.1796550001018,365.18812966602854,368.2183343330398,368.1766615411034,368.20924166601617,368.2183343330398,368.2183343330398,,,,369.06651691603474,90.0,0.85168437496759,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_02.jpeg,disagree,20.0,39,9,3,11.0,3.190370708005503,space,1.632986709009856,None,13.0,1.6775855420855805,None,,,3,9,39,1,369.0862072081072,,,,,,,,,369.0794050410623,369.0862072081072,370.0610037910519,371.056534250034,371.5605594580993,372.04936858301517,372.69498462509364,11.0,3.190370708005503,space,1.632986709009856,None,372.69778595806565,372.70362716610543,375.71994095807895,375.68855795799755,375.7094728751108,375.71994095807895,375.71994095807895,,,,377.3965017501032,13.0,1.6775855420855805,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_05.jpeg,disagree,10.0,40,0,4,2.0,2.0104879999998957,space,0.9689012080198154,None,0.0,1.8391063750023022,None,,,4,0,40,4,377.4109120410867,,,,,,,,,377.4040235830471,377.4109120410867,378.39496891607996,379.3864616660867,379.8862313750433,,380.36526470805984,2.0,2.0104879999998957,space,0.9689012080198154,None,380.3681251250673,380.374855416012,,383.367350333021,383.38153300003614,383.39229604101274,383.39229604101274,,,,385.22986350010615,0.0,1.8391063750023022,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_01.jpeg,neutral,50.0,41,1,4,23.0,2.1719367909245193,space,0.6067513329908252,None,43.0,1.4125454579479992,None,,,4,1,41,0,385.270036666072,,,,,,,,,385.26312062505167,385.270036666072,386.22460462502204,387.2244275830453,387.7242770830635,,387.8334433750715,23.0,2.1719367909245193,space,0.6067513329908252,None,387.8360239160247,387.8414106660057,390.88713533303235,390.82923737505917,390.87867658305913,390.88713533303235,390.88713533303235,,,,392.3007205410395,43.0,1.4125454579479992,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
images/grating_06.jpeg,neutral,50.0,42,2,4,77.0,2.330874916049652,space,1.1165228330064565,None,63.0,1.180591957992874,None,,,4,2,42,5,392.3269907910144,,,,,,,,,392.32023012510035,392.3269907910144,393.29897845804226,394.29150020808447,394.7934041250264,395.290653416072,395.41028450010344,77.0,2.330874916049652,space,1.1165228330064565,None,395.4103632500628,395.4159800000489,398.4483728330815,398.405629875022,398.43869075004477,398.4483728330815,398.4483728330815,,,,399.62494887504727,63.0,1.180591957992874,None,,,,,,,,,,,001,001,2025-11-14_16h45.15.849,Social Echo ,,2025.1.1,None,2025-11-14 16h45.56.132745 +0530,
