poss,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,probe.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_you.started,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,21,1,5,v,1,0.6466363749932498,None,5,1,21,1,,,,,54.26427241705824,,,,54.25647604209371,54.26427241705824,55.24407712498214,55.24407712498214,55.24407712498214,55.24407712498214,55.262476500007324,56.247132417047396,56.247132417047396,56.89619491703343,v,1,0.6466363749932498,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,22,2,5,c,0,0.4467251250753179,None,5,2,22,2,,,,,56.90000195801258,,,,56.896627958049066,56.90000195801258,57.88549300003797,57.88549300003797,57.88549300003797,57.88549300003797,57.89765608299058,58.892001250060275,58.892001250060275,59.346363292075694,c,0,0.4467251250753179,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,23,3,5,z,1,0.6914209589594975,None,5,3,23,3,,,,,59.3537320420146,,,,59.34683150006458,59.3537320420146,60.34564070799388,60.34564070799388,60.34564070799388,60.34564070799388,60.34564070799388,61.3362178329844,61.3362178329844,62.039374249987304,z,1,0.6914209589594975,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,24,0,6,x,1,0.7697131669847295,None,6,0,24,0,,,,,62.047331125009805,,,,62.040083208004944,62.047331125009805,63.0392625000095,63.0392625000095,63.0392625000095,63.0392625000095,63.04516758304089,64.03071566706058,64.03071566706058,64.80455237498973,x,1,0.7697131669847295,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,25,1,6,v,1,0.6935613339301199,None,6,1,25,1,,,,,64.81164416705724,,,,64.80496650002897,64.81164416705724,65.79355637507979,65.79355637507979,65.79355637507979,65.79355637507979,65.81195687502623,66.80390462500509,66.80390462500509,67.50107395800296,v,1,0.6935613339301199,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,26,2,6,c,0,0.536289291922003,None,6,2,26,2,,,,,67.50838429201394,,,,67.50158837507479,67.50838429201394,68.49646316701546,68.49646316701546,68.49646316701546,68.49646316701546,68.49646316701546,69.49611637508497,69.49611637508497,70.03841687506065,c,0,0.536289291922003,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,27,3,6,z,1,0.4880327919963747,None,6,3,27,3,,,,,70.0456611670088,,,,70.03892733308021,70.0456611670088,71.0289079999784,71.0289079999784,71.0289079999784,71.0289079999784,71.033478083089,72.03426824999042,72.03426824999042,72.52807883301284,z,1,0.4880327919963747,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-50,x,28,0,7,x,1,0.4916307919193059,None,7,0,28,0,,,,,72.53472695802338,,,,72.52859058300965,72.53472695802338,73.52578587504104,73.52578587504104,73.52578587504104,73.52578587504104,73.52578587504104,74.51961679197848,74.51961679197848,75.02315604197793,x,1,0.4916307919193059,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
150,v,29,1,7,v,1,0.6488999170251191,None,7,1,29,1,,,,,75.03209650004283,,,,75.0239806669997,75.03209650004283,76.02383495809045,76.02383495809045,76.02383495809045,76.02383495809045,76.02383495809045,77.01930854201782,77.01930854201782,77.67111116705928,v,1,0.6488999170251191,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
50,c ,30,2,7,c,0,0.5893583761062473,None,7,2,30,2,,,,,77.67831662506796,,,,77.67156995797995,77.67831662506796,78.66736779198982,78.66736779198982,78.66736779198982,78.66736779198982,78.66736779198982,79.66781154205091,79.66781154205091,80.26293383305892,c,0,0.5893583761062473,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
-150,z,31,3,7,z,1,0.7561621259665117,None,7,3,31,3,,,,,80.27250583306886,,,,80.26382404204924,80.27250583306886,81.26280324999243,81.26280324999243,81.26280324999243,81.26280324999243,81.26280324999243,82.26289008301683,82.26289008301683,83.02380391699262,z,1,0.7561621259665117,None,,,,,,,,004,001,2025-10-02_17h16.37.874,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h16.55.264395 +0530,
