stimulus,feedback_type,fake_feedback,thisN,thisTrialN,thisRepN,slider_initial.response,slider_initial.rt,key_resp.keys,key_resp.rt,key_resp.duration,slider_final.response,slider_final.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,instr_text.started,instr_key.started,Instruction.stopped,instr_key.keys,instr_key.rt,instr_key.duration,InitialRating.started,slider_initial.started,stim_image.started,key_resp.started,rating_prompt.started,stim_image.stopped,InitialRating.stopped,trials.slider_initial.response,trials.slider_initial.rt,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Feedback.started,feedback_text.started,feedback_text.stopped,Feedback.stopped,ReRating.started,slider_final.started,stim_image2.started,key_resp_2.started,rating_prompt2.started,stim_image2.stopped,ReRating.stopped,trials.slider_final.response,trials.slider_final.rt,trials.key_resp_2.keys,Debrief.started,debrief_text.started,key_debrief.started,debrief_text.stopped,Debrief.stopped,key_debrief.keys,key_debrief.rt,key_debrief.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
images/grating_08.jpeg,agree,70.0,13,3,1,47.0,2.7680935841053724,space,1.6134047920349985,None,53.0,2.3617132920771837,None,1,3,13,7,164.2621835411992,,,,,,,,,164.25547383306548,164.2621835411992,165.22970508318394,166.23160983319394,166.73219987517223,167.2208929581102,167.84710308304057,47.0,2.7680935841053724,space,1.6134047920349985,None,167.84979983302765,167.85508191608824,170.8816318330355,170.84150475007482,170.87273858301342,170.8816318330355,171.84473445801996,172.8450707080774,,,173.24373575020581,53.0,2.3617132920771837,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_03.jpeg,agree,80.0,14,4,1,97.0,2.7158643750008196,space,1.8199813750106841,None,82.0,2.9380504158325493,None,1,4,14,2,173.26063925004564,,,,,,,,,173.25414004107006,173.26063925004564,174.2341563750524,175.24147645803168,175.7340149160009,176.22502254112624,177.0702230411116,97.0,2.7158643750008196,space,1.8199813750106841,None,177.07310925005004,177.07899083313532,,180.07270437502302,180.09064050018787,180.10032970807515,181.06731883320026,182.06664387509227,,,183.0341158329975,82.0,2.9380504158325493,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_06.jpeg,neutral,50.0,15,5,1,61.0,2.7156358750071377,space,1.4950873330235481,None,47.0,2.4074328339193016,None,1,5,15,5,183.05853141611442,,,,,,,,,183.0524003750179,183.05853141611442,184.02844641613774,185.02701583318412,185.52672654110938,186.02756254118867,186.52788991620764,61.0,2.7156358750071377,space,1.4950873330235481,None,186.53068666602485,186.5364140411839,189.55789558310062,189.5201687910594,189.55003962502815,189.55789558310062,190.52378287515603,191.52145333308727,,,191.9629789160099,47.0,2.4074328339193016,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_04.jpeg,agree,70.0,16,6,1,94.0,2.760377458995208,space,1.8282674590591341,None,100.0,2.9023024172056466,None,1,6,16,3,192.00650112517178,,,,,,,,,191.99886904121377,192.00650112517178,192.9587207911536,193.95814920822158,194.4607542080339,194.94991004117765,195.7953796661459,94.0,2.760377458995208,space,1.8282674590591341,None,195.7981555000879,195.80386608303525,,198.79645654116757,198.82666291599162,198.8346032081172,199.79380300012417,200.79412191617303,,,201.73440754110925,100.0,2.9023024172056466,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_07.jpeg,neutral,65.0,17,7,1,26.0,2.4461038750596344,space,1.433631625957787,None,51.0,2.394483790965751,None,1,7,17,6,201.761101041222,,,,,,,,,201.75466937501915,201.761101041222,202.72490337514319,203.72757237521,204.23330929107033,204.7163627911359,205.16320766601712,26.0,2.4461038750596344,space,1.433631625957787,None,205.16580770816654,205.1693571661599,208.19890537508763,208.15746108302847,208.1911936250981,208.19890537508763,209.1608842080459,210.15900695812888,,,210.5920094579924,51.0,2.394483790965751,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_01.jpeg,neutral,50.0,18,8,1,38.0,2.874681333079934,space,2.1291167091112584,None,50.0,2.915299665881321,None,1,8,18,0,210.6314951251261,,,,,,,,,210.62492858315818,210.6314951251261,211.58934687520377,212.58840170805342,213.09018050017767,213.57955533312634,214.7257656250149,38.0,2.874681333079934,space,2.1291167091112584,None,214.72873820806853,214.73514012503438,217.77810141607188,217.71909462520853,217.77102166600525,217.77810141607188,218.7195689161308,219.72012912505306,,,220.69206879101694,50.0,2.915299665881321,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_05.jpeg,disagree,10.0,19,9,1,1.0,2.63556091603823,space,1.7431719589512795,None,12.0,3.065670874901116,None,1,9,19,4,220.7073553330265,,,,,,,,,220.70120416604914,220.7073553330265,221.6829948751256,222.68520508310758,223.18627662514336,223.67686125007458,224.4375817081891,1.0,2.63556091603823,space,1.7431719589512795,None,224.44026929116808,224.4462675000541,,227.43878737511113,227.45432950020768,227.46443329099566,228.43396541615948,229.4335603332147,,,230.5256312910933,12.0,3.065670874901116,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_09.jpeg,disagree,50.0,20,0,2,10.0,2.4369368329644203,space,1.5701357920188457,None,3.0,2.683931916952133,None,2,0,20,8,230.53863654099405,,,,,,,,,230.53222712501884,230.53863654099405,231.5198190000374,232.52057733316906,233.01915141614154,233.51820441614836,234.09264995809644,10.0,2.4369368329644203,space,1.5701357920188457,None,234.0954209160991,234.10039087501355,237.11319691617973,237.09090933320113,237.10209962516092,237.11319691617973,238.0865873331204,239.08352800016291,,,239.79215025017038,3.0,2.683931916952133,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_08.jpeg,agree,70.0,21,1,2,37.0,2.1438389159739017,space,1.8459628759883344,None,58.0,2.6360006670001894,None,2,1,21,7,239.81586562516168,,,,,,,,,239.80938283307478,239.81586562516168,240.78587675001472,241.78380441619083,242.28610541601665,242.77581300004385,243.634675166104,37.0,2.1438389159739017,space,1.8459628759883344,None,243.63766054110602,243.6431404161267,246.6721746660769,246.6316190410871,246.6631959581282,246.6721746660769,247.6297224580776,248.63286479120143,,,249.30489162518643,58.0,2.6360006670001894,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_02.jpeg,disagree,20.0,22,2,2,37.0,2.1749510827939957,space,2.0438365009613335,None,4.0,3.310392792103812,None,2,2,22,1,249.32200779113919,,,,,,,,,249.3151590831112,249.32200779113919,250.2972160000354,251.2957369161304,251.79955875012092,252.28754295804538,253.34652233310044,37.0,2.1749510827939957,space,2.0438365009613335,None,253.3490545831155,253.35443812515587,256.3735535410233,256.34386300016195,256.3637193751056,256.3735535410233,257.3458341250662,258.33756450004876,,,259.6798524581827,4.0,3.310392792103812,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_04.jpeg,agree,70.0,23,3,2,82.0,3.0775975829456,space,1.8905640009324998,None,86.0,2.765420624986291,None,2,3,23,3,259.7161302501336,,,,,,,,,259.7095965000335,259.7161302501336,260.6751710001845,261.6755093331449,262.17569112521596,262.66740345815197,263.56963637517765,82.0,3.0775975829456,space,1.8905640009324998,None,263.57228854112327,263.57787366607226,,266.572197916219,266.6219721660018,266.62946620816365,267.56716066622175,268.5690976250917,,,269.39297895808704,86.0,2.765420624986291,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_10.jpeg,agree,80.0,24,4,2,100.0,2.1712493340019137,space,1.2899814590346068,None,89.0,2.3406281659845263,None,2,4,24,9,269.420171208214,,,,,,,,,269.4132354580797,269.420171208214,270.38409383315593,271.3834560001269,271.88374808314256,272.3749975410756,272.67575237504207,100.0,2.1712493340019137,space,1.2899814590346068,None,272.6784629581962,272.68373050005175,275.70390554121695,275.6670717080124,275.69495804118924,275.70390554121695,276.66680295811966,277.666712166043,,,278.04199333302677,89.0,2.3406281659845263,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_01.jpeg,neutral,50.0,25,5,2,96.0,2.3018187498673797,space,1.042922125896439,None,58.0,3.904868874931708,None,2,5,25,0,278.0786983750295,,,,,,,,,278.0719432081096,278.0786983750295,279.0385155000258,280.0383485411294,280.5380960830953,281.0315278330818,281.08341883309186,96.0,2.3018187498673797,space,1.042922125896439,None,281.08607525005937,281.08901316602714,284.1390578330029,284.07862187502906,284.1319494161289,284.1390578330029,285.0759390410967,286.0752088751178,287.5745440411847,,288.0422898752149,58.0,3.904868874931708,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_05.jpeg,disagree,10.0,26,6,2,None,None,space,4.552612250205129,None,23.0,3.170784290879965,None,2,6,26,4,288.05678462516516,,,,,,,,,288.0500679160468,288.05678462516516,289.033862083219,290.03681245818734,290.5370330410078,291.0271761661861,294.5961488750763,None,None,space,4.552612250205129,None,294.59876141604036,294.60481083299965,,297.5985486251302,297.6152215411421,297.6254913331941,298.59177358308807,299.5924386251718,,,300.7924872911535,23.0,3.170784290879965,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_03.jpeg,agree,80.0,27,7,2,75.0,3.3109393750783056,space,1.8592474171891809,None,85.0,2.4299382087774575,None,2,7,27,2,300.80716387508437,,,,,,,,,300.80073462519795,300.80716387508437,301.78328037518077,302.78381579113193,303.2860687081702,303.775638082996,304.6454064161517,75.0,3.3109393750783056,space,1.8592474171891809,None,304.648256666027,304.65410641604103,,307.64571325015277,307.66349350009114,307.6728212500457,308.63411954115145,309.64190616621636,,,310.1002159160562,85.0,2.4299382087774575,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_06.jpeg,neutral,50.0,28,8,2,31.0,2.6606845420319587,space,2.2650969999376684,None,49.0,2.124484041938558,None,2,8,28,5,310.1234672910068,,,,,,,,,310.1166111251805,310.1234672910068,311.09390366612934,312.0927259582095,312.5919640001375,313.0831058330368,314.3619628751185,31.0,2.6606845420319587,space,2.2650969999376684,None,314.3647400829941,314.37053100019693,317.39676500018686,317.35727325011976,317.3885287500452,317.39676500018686,318.35637020808645,319.35441541601904,,,319.5226176660508,49.0,2.124484041938558,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_07.jpeg,neutral,65.0,29,9,2,None,None,space,3.838219166966155,None,26.0,2.4655021249782294,None,2,9,29,6,319.54744708305225,,,,,,,,,319.5407458750997,319.54744708305225,320.5127710411325,321.5148516660556,322.01434212503955,322.507764833048,325.35694708302617,None,None,space,3.838219166966155,None,325.3594845831394,325.36512995813973,328.38829516619444,328.34772650012746,328.37966554099694,328.38829516619444,329.3525330410339,330.35356408311054,,,330.8507697910536,26.0,2.4655021249782294,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_09.jpeg,disagree,50.0,30,0,3,11.0,2.9625202920287848,space,2.0897877919487655,None,18.0,3.9213091251440346,None,3,0,30,8,330.86421775002964,,,,,,,,,330.85749987512827,330.86421775002964,331.85093375016004,332.8450533330906,333.344810458133,333.8416350411717,334.94411504105665,11.0,2.9625202920287848,space,2.0897877919487655,None,334.9467423330061,334.95266754110344,337.95830050017685,337.9356827081647,337.9482402910944,337.95830050017685,338.9342479580082,339.93337212502956,341.4355690001976,,341.8758624161128,18.0,3.9213091251440346,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_03.jpeg,agree,80.0,31,1,3,86.0,2.5193192921578884,space,2.293194542173296,None,80.0,4.399839542107657,None,3,1,31,2,341.8911130412016,,,,,,,,,341.884127125144,341.8911130412016,342.8670504160691,343.8673981251195,344.3684439579956,344.8582751660142,346.17036600015126,86.0,2.5193192921578884,space,2.293194542173296,None,346.1730012500193,346.17870450019836,349.1881380411796,349.1613197082188,349.17856454104185,349.1881380411796,350.16700491611846,351.1682654581964,352.6667365410831,353.1607126251329,353.5839335001074,80.0,4.399839542107657,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_04.jpeg,agree,70.0,32,2,3,93.0,2.261377374874428,space,1.3005951668601483,None,91.0,2.3817569999955595,None,3,2,32,3,353.620282625081,,,,,,,,,353.61351687507704,353.620282625081,354.57275500008836,355.5817322500516,356.0790590830147,356.57158258301206,356.8904243330471,93.0,2.261377374874428,space,1.3005951668601483,None,356.89315820811316,356.89883825019933,,359.89432366611436,359.94611216615885,359.9538782502059,360.88716970803216,361.8854772502091,,,362.3335626660846,91.0,2.3817569999955595,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_05.jpeg,disagree,10.0,33,3,3,20.0,3.0696964159142226,space,1.809435626026243,None,8.0,3.439226583112031,None,3,3,33,4,362.3481125831604,,,,,,,,,362.34135883301497,362.3481125831604,363.325315750204,364.3246668330394,364.8284200001508,365.31904533319175,366.13704466610216,20.0,3.0696964159142226,space,1.809435626026243,None,366.139670958044,366.145356208086,369.155151541112,369.1293372910004,369.1452473751269,369.155151541112,370.12556208320893,371.1343959160149,,,372.5937797501683,8.0,3.439226583112031,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_01.jpeg,neutral,50.0,34,4,3,48.0,2.916540666949004,space,1.8061643340624869,None,50.0,2.400765208993107,None,3,4,34,0,372.63121866621077,,,,,,,,,372.6243129160721,372.63121866621077,373.5902290411759,374.58446108317,375.09008762519807,375.57898025005125,376.39663516613655,48.0,2.916540666949004,space,1.8061643340624869,None,376.39907174999826,376.404225083068,379.45310679101385,379.3943810830824,379.44429570809007,379.45310679101385,380.3932573751081,381.3931817910634,,,381.850769250188,50.0,2.400765208993107,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_07.jpeg,neutral,65.0,35,5,3,30.0,2.4909073340240866,space,1.350098666967824,None,41.0,2.6080007089767605,None,3,5,35,6,381.8767927500885,,,,,,,,,381.8699539580848,381.8767927500885,382.8412866659928,383.8417497081682,384.34237883309834,384.8360606250353,385.19485958316363,30.0,2.4909073340240866,space,1.350098666967824,None,385.19757170812227,385.2033230001107,388.2260894160718,388.18585191620514,388.2165680411272,388.2260894160718,389.1872164160013,390.1877336250618,,,390.8299685411621,41.0,2.6080007089767605,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_08.jpeg,agree,70.0,36,6,3,73.0,2.9690973330289125,space,1.826611999887973,None,50.0,2.3176406249403954,None,3,6,36,7,390.8540422501974,,,,,,,,,390.84741133311763,390.8540422501974,391.8203669160139,392.82278887508437,393.3217449581716,393.81542875012383,394.65707870805636,73.0,2.9690973330289125,space,1.826611999887973,None,394.6595956250094,394.6653242500033,,397.6600677079987,397.6916027911939,397.7003721250221,398.6508059161715,399.6501441251021,,,400.01899466617033,50.0,2.3176406249403954,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_02.jpeg,disagree,20.0,37,7,3,7.0,2.6984919169917703,space,1.4564789168071002,None,7.0,3.103101124987006,None,3,7,37,1,400.0359227079898,,,,,,,,,400.02942683314905,400.0359227079898,401.00835700007156,402.01739712501876,402.50828520813957,402.9999185411725,403.478260666132,7.0,2.6984919169917703,space,1.4564789168071002,None,403.4809081251733,403.486726291012,406.50058470806107,406.47096754121594,406.49078637501225,406.50058470806107,407.4750599581748,408.4753027500119,,,409.6003700410947,7.0,3.103101124987006,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
images/grating_10.jpeg,agree,80.0,38,8,3,90.0,2.5178718329407275,space,1.455568250035867,None,95.0,2.8069952081423253,None,3,8,38,9,409.6257876660675,,,,,,,,,409.61882220814005,409.6257876660675,410.59511425020173,411.59205533307977,412.0917635001242,412.5920510001015,413.0526015001815,90.0,2.5178718329407275,space,1.455568250035867,None,413.055289958138,413.0611541660037,,416.0551612910349,416.0832385411486,416.09229716612026,417.04900887515396,418.0477980831638,,,418.89660929120146,95.0,2.8069952081423253,None,,,,,,,,,005,001,2025-11-18_17h35.38.252,Social Echo ,,2025.1.1,None,2025-11-18 17h36.01.632116 +0530,
