stimulus,feedback_type,fake_feedback,thisN,thisTrialN,thisRepN,slider_initial.response,slider_initial.rt,key_resp.keys,key_resp.rt,key_resp.duration,slider_final.response,slider_final.rt,key_resp_2.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,instr_text.started,instr_key.started,Instruction.stopped,instr_key.keys,instr_key.rt,instr_key.duration,InitialRating.started,slider_initial.started,stim_image.started,key_resp.started,rating_prompt.started,stim_image.stopped,InitialRating.stopped,trials.slider_initial.response,trials.slider_initial.rt,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Feedback.started,feedback_text.started,Feedback.stopped,ReRating.started,slider_final.started,stim_image2.started,key_resp_2.started,rating_prompt2.started,stim_image2.stopped,ReRating.stopped,trials.slider_final.response,trials.slider_final.rt,trials.key_resp_2.keys,feedback_text.stopped,Debrief.started,debrief_text.started,key_debrief.started,Debrief.stopped,key_debrief.keys,key_debrief.rt,key_debrief.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,0.006677874829620123,0.012162250000983477,0.012162250000983477,18.936702790902928,space,18.750416749855503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_10.jpeg,agree,80.0,27,7,2,99.0,2.659811332821846,space,1.2026267510373145,None,99.0,3.242305832915008,None,2,7,27,9,320.56465449999087,,,,,,,,,320.55800366587937,320.56465449999087,321.53274187492207,322.5335388749372,323.03230987489223,323.5307550409343,323.74033570778556,99.0,2.659811332821846,space,1.2026267510373145,None,323.74304262478836,323.748281332897,326.7378191249445,326.76985791581683,326.77871179091744,327.7347444999032,328.7387664578855,,,330.01834008283913,99.0,3.242305832915008,None,326.77871179091744,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_08.jpeg,agree,70.0,28,8,2,56.0,8.649372207932174,space,7.032496250933036,None,34.0,2.1779478329699486,None,2,8,28,7,330.0436186657753,,,,,,,,,330.0367306249682,330.0436186657753,331.01335974992253,332.01055716583505,332.5114206657745,333.0103342498187,339.0539462908637,56.0,8.649372207932174,space,7.032496250933036,None,339.0564929158427,339.0620565828867,342.0570847077761,342.08448491594754,342.0938507078681,343.05361995799467,344.0513204999734,,,344.2682977907825,34.0,2.1779478329699486,None,,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_05.jpeg,disagree,10.0,29,9,2,5.0,2.420658583054319,space,0.6387662081979215,None,9.0,2.8924194590654224,None,2,9,29,4,344.28296370781027,,,,,,,,,344.27623362489976,344.28296370781027,345.26021808292717,346.2600229999516,346.7602599579841,,346.9029125829693,5.0,2.420658583054319,space,0.6387662081979215,None,346.90569537482224,346.911158332834,349.898050165968,349.91193304094486,349.9219855410047,350.89605812495574,351.89394854079,,,352.81002787477337,9.0,2.8924194590654224,None,349.9219855410047,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_01.jpeg,neutral,50.0,30,0,3,23.0,2.8757483328226954,space,3.1059387498535216,None,24.0,3.6930970000103116,None,3,0,30,0,352.8488426657859,,,,,,,,,352.8419241658412,352.8488426657859,353.80851137498394,354.80840458278544,355.30743041587994,355.79759008297697,357.91664229077287,23.0,2.8757483328226954,space,3.1059387498535216,None,357.9192094998434,357.9245641659945,360.9079405409284,360.95331216580234,360.96185937477276,361.9099561658222,362.9112374158576,364.41216979082674,,364.6521065409761,24.0,3.6930970000103116,None,360.96185937477276,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_08.jpeg,agree,70.0,31,1,3,20.0,2.7727580000646412,space,0.9517558759544045,None,26.0,2.1676983749493957,None,3,1,31,7,364.6776227077935,,,,,,,,,364.6704482079949,364.6776227077935,365.65153983281925,366.64363441593014,367.1433027498424,,367.6057590828277,20.0,2.7727580000646412,space,0.9517558759544045,None,367.6081454998348,367.614140415797,370.6004345410038,370.6306016659364,370.6391804998275,371.5999499578029,372.5970272498671,,,372.808538665995,26.0,2.1676983749493957,None,370.6391804998275,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_06.jpeg,neutral,50.0,32,2,3,29.0,3.7795424999203533,space,1.8795246670488268,None,29.0,2.349724124884233,None,3,2,32,5,372.8336676659528,,,,,,,,,372.82707704091445,372.8336676659528,373.7974674159195,374.80762874986976,375.30626033293083,375.79039595788345,376.6897504159715,29.0,3.7795424999203533,space,1.8795246670488268,None,376.69235420785844,376.69744916586205,379.68066816590726,379.7121237497777,379.7208677078597,380.688284332864,381.68792537483387,,,382.06843449990265,29.0,2.349724124884233,None,379.7208677078597,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_07.jpeg,neutral,65.0,33,3,3,18.0,2.8153812079690397,space,1.1551395000424236,None,18.0,2.2671055828686804,None,3,3,33,6,382.0945292909164,,,,,,,,,382.0876351657789,382.0945292909164,383.0612405408174,384.0617936248891,384.56032291590236,385.0514478329569,385.2209861248266,18.0,2.8153812079690397,space,1.1551395000424236,None,385.2236354579218,385.22920791595243,388.2160646659322,388.2363944579847,388.2452942079399,389.2207480829675,390.2119684999343,,,390.5098857078701,18.0,2.2671055828686804,None,388.2452942079399,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_03.jpeg,agree,80.0,34,4,3,69.0,2.6915613329038024,space,0.885179708013311,None,78.0,1.8777520421426743,None,3,4,34,2,390.52584374998696,,,,,,,,,390.5192541659344,390.52584374998696,391.5044272909872,392.50388495787047,393.00383145781234,,393.3966995407827,69.0,2.6915613329038024,space,0.885179708013311,None,393.39920674986206,393.4048195409123,396.3916125409305,396.40976774995215,396.41907929093577,397.39324716595,,,,398.2933924579993,78.0,1.8777520421426743,None,396.41907929093577,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_05.jpeg,disagree,10.0,35,5,3,12.0,2.572432667016983,space,0.5922949998639524,None,6.0,2.2182363329920918,None,3,5,35,4,398.30618254095316,,,,,,,,,398.2998518329114,398.30618254095316,399.2852898328565,400.2862903329078,400.7867189159151,,400.88895499985665,12.0,2.572432667016983,space,0.5922949998639524,None,400.8913809999358,400.8973458749242,403.8906736657955,403.90381937497295,403.9142732908949,404.8855194998905,405.88670633290894,,,406.1277236249298,6.0,2.2182363329920918,None,,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_02.jpeg,disagree,20.0,36,6,3,18.0,2.166720707900822,space,0.24110458395443857,None,16.0,2.077278125099838,None,3,6,36,1,406.14413554081693,,,,,,,,,406.1373403328471,406.14413554081693,407.1267009158619,408.1272869578097,,,408.37221154081635,18.0,2.166720707900822,space,0.24110458395443857,None,408.3747018747963,408.38011033297516,411.36575916595757,411.3843407079112,411.394492499996,412.36811874993145,413.3700322499499,,,413.46813270798884,16.0,2.077278125099838,None,411.394492499996,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_10.jpeg,agree,80.0,37,7,3,87.0,2.542609457857907,space,0.8232640009373426,None,92.0,2.0785414590500295,None,3,7,37,9,413.4917177078314,,,,,,,,,413.48504366585985,413.4917177078314,414.45997829083353,415.4599144998938,415.9593126249965,,416.28748999978416,87.0,2.542609457857907,space,0.8232640009373426,None,416.29002916580066,416.2957398327999,419.280278874794,419.3066422077827,419.3155617499724,420.27720345789567,421.2860507078003,,,421.39436820778064,92.0,2.0785414590500295,None,419.3155617499724,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_09.jpeg,disagree,50.0,38,8,3,11.0,3.032853417098522,space,1.14823512500152,None,8.0,2.4333333338145167,None,3,8,38,8,421.4092689577956,,,,,,,,,421.4027464578394,421.4092689577956,422.39263008278795,423.3847574579995,423.8850029159803,424.38803633279167,424.53645395790227,11.0,3.032853417098522,space,1.14823512500152,None,424.5384644579608,424.54343929095194,427.54030916583724,427.55423449981026,427.56411979091354,428.5370597499423,429.52630216581747,,,429.9937041248195,8.0,2.4333333338145167,None,,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_04.jpeg,agree,70.0,39,9,3,73.0,3.692553292028606,space,1.7655873340554535,None,73.0,2.2171412920579314,None,3,9,39,3,430.0312595409341,,,,,,,,,430.02443937491626,430.0312595409341,430.9890129158739,431.99255212489516,432.49088120786473,432.9822799998801,433.7677586658392,73.0,3.692553292028606,space,1.7655873340554535,None,433.77026758296415,433.775932374876,436.76095520798117,436.8135797078721,436.82139133289456,437.75990962493233,438.76207312499173,,,439.0372566659935,73.0,2.2171412920579314,None,436.82139133289456,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_07.jpeg,neutral,65.0,40,0,4,70.0,4.061615041922778,space,2.1282686670310795,None,58.0,2.6030075419694185,None,4,0,40,6,439.0652841248084,,,,,,,,,439.058461249806,439.0652841248084,440.02690012496896,441.02725466596894,441.5262093329802,442.01880683284253,443.1602263748646,70.0,4.061615041922778,space,2.1282686670310795,None,443.1625556249637,443.1684847078286,446.16380904079415,446.19442412490025,446.203760957811,447.15866933297366,448.1577579579316,,,448.80751729081385,58.0,2.6030075419694185,None,,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_05.jpeg,disagree,10.0,41,1,4,None,None,space,5.257019791984931,None,9.0,2.3154648339841515,None,4,1,41,4,448.8219494158402,,,,,,,,,448.8154911249876,448.8219494158402,449.8058316248935,450.8052461249754,451.29905758285895,451.79699970781803,456.0668648330029,None,None,space,5.257019791984931,None,456.06942229089327,456.0749716658611,459.05902049993165,459.07451670779847,459.0842689159326,460.0658127909992,461.05600716592744,,,461.39976495783776,9.0,2.3154648339841515,None,459.0842689159326,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_01.jpeg,neutral,50.0,42,2,4,70.0,5.179034207947552,space,3.3425650419667363,None,19.0,3.3337580000516027,None,4,2,42,0,461.4383556249086,,,,,,,,,461.4314952499699,461.4383556249086,462.39305191580206,463.39339479082264,463.8933870829642,464.3862170409411,466.7456034158822,70.0,5.179034207947552,space,3.3425650419667363,None,466.74811141588725,466.753509165952,469.74008574988693,469.78838095790707,469.79619920789264,470.73453770787455,471.7351277079433,,,473.1276491659228,19.0,3.3337580000516027,None,469.79619920789264,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_02.jpeg,disagree,20.0,43,3,4,7.0,2.4618322919122875,space,0.5036759171634912,None,10.0,2.4340947079472244,None,4,3,43,1,473.1465328328777,,,,,,,,,473.1394964158535,473.1465328328777,474.1269102077931,475.12704349984415,475.61753137479536,,475.6349567498546,7.0,2.4618322919122875,space,0.5036759171634912,None,475.6373555827886,475.64316620794125,478.6258417908102,478.6454475829378,478.654598249821,479.62989729084074,480.6270993328653,,,481.08539837482385,10.0,2.4340947079472244,None,478.654598249821,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_03.jpeg,agree,80.0,44,4,4,81.0,2.9027092498727143,space,0.9943071249872446,None,85.0,2.130018665920943,None,4,4,44,2,481.10164195788093,,,,,,,,,481.09481762489304,481.10164195788093,482.08457612479106,483.084240290802,483.5772019578144,484.0766934999265,484.08905916591175,81.0,2.9027092498727143,space,0.9943071249872446,None,484.09173566591926,484.09777295798995,487.08939870796166,487.1072020828724,487.11734845791943,488.08427570783533,489.0841969999019,,,489.2438497499097,85.0,2.130018665920943,None,,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_08.jpeg,agree,70.0,45,5,4,60.0,3.499509874964133,space,1.7148553340230137,None,61.0,2.9633184999693185,None,4,5,45,7,489.26995437499136,,,,,,,,,489.2631771247834,489.26995437499136,490.2344797498081,491.23841491597705,491.7372496249154,492.22669033287093,492.9557156248484,60.0,3.499509874964133,space,1.7148553340230137,None,492.95857129083015,492.9647068749182,495.9478681657929,495.9784762908239,495.9876267078798,496.94938170793466,497.9473465408664,,,498.94770233286545,61.0,2.9633184999693185,None,495.9876267078798,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_04.jpeg,agree,70.0,46,6,4,80.0,2.8747513329144567,space,1.0888313339091837,None,56.0,5.38112383405678,None,4,6,46,3,498.9846292908769,,,,,,,,,498.97775445785373,498.9846292908769,499.9453890409786,500.945271999808,501.44567812490277,501.9348549998831,502.03833299991675,80.0,2.8747513329144567,space,1.0888313339091837,None,502.0384226657916,502.04350754083134,505.03430083277635,505.08166524977423,505.0898421248421,506.03455812484026,507.0264876659494,508.5370426659938,509.026238665916,510.46839012485,56.0,5.38112383405678,None,505.0898421248421,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
images/grating_09.jpeg,disagree,50.0,47,7,4,22.0,2.81167283304967,space,4.541077542118728,None,14.0,2.716563291149214,None,4,7,47,8,510.483803082956,,,,,,,,,510.4770716659259,510.483803082956,511.46386104100384,512.461635540938,512.9615770408418,513.4531827499159,517.0040530408733,22.0,2.81167283304967,space,4.541077542118728,None,517.0066662079189,517.009834749857,519.9969912909437,520.0125187498052,520.0186997498386,521.0015405828599,521.9932757499628,,,522.7351184159052,14.0,2.716563291149214,None,520.0186997498386,,,,,,,,003,001,2025-11-18_11h43.31.743,Social Echo ,,2025.1.1,None,2025-11-18 11h43.40.734047 +0530,
