poss,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,probe.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_you.started,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,61,1,15,v,1,0.7169023749884218,None,15,1,61,1,,,,,169.72649195801932,,,,169.71896395797376,169.72649195801932,170.70932441600598,170.70932441600598,170.70932441600598,170.70932441600598,170.71457329101395,171.71620116604026,171.71620116604026,172.43599083297886,v,1,0.7169023749884218,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,62,2,15,c,0,0.4389141669962555,None,15,2,62,2,,,,,172.44609533296898,,,,172.43673979106825,172.44609533296898,173.43387766601518,173.43387766601518,173.43387766601518,173.43387766601518,173.43906437500846,174.4270797080826,174.4270797080826,174.87698462500703,c,0,0.4389141669962555,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,63,3,15,z,1,0.5165038330014795,None,15,3,63,3,,,,,174.88518591597676,,,,174.8776506660506,174.88518591597676,175.87417933298275,175.87417933298275,175.87417933298275,175.87417933298275,175.87417933298275,176.87538583297282,176.87538583297282,177.40065783297177,z,1,0.5165038330014795,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,64,0,16,x,1,0.5283343330956995,None,16,0,64,0,,,,,177.40787112503313,,,,177.40105824999046,177.40787112503313,178.39887124998495,178.39887124998495,178.39887124998495,178.39887124998495,178.39887124998495,179.38752850005403,179.38752850005403,179.91765404096805,x,1,0.5283343330956995,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,65,1,16,v,1,0.6601022499380633,None,16,1,65,1,,,,,179.921749791014,,,,179.91812849999405,179.921749791014,180.9156526250299,180.9156526250299,180.9156526250299,180.9156526250299,180.9156526250299,181.91667170799337,181.91667170799337,182.58507279097103,v,1,0.6601022499380633,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,66,2,16,c,0,0.47685450105927885,None,16,2,66,2,,,,,182.59248437499627,,,,182.5854444160359,182.59248437499627,183.57604266598355,183.57604266598355,183.57604266598355,183.57604266598355,183.5810319579905,184.58090583304875,184.58090583304875,185.0713369579753,c,0,0.47685450105927885,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,67,3,16,z,1,0.5478520840406418,None,16,3,67,3,,,,,185.08016141597182,,,,185.0721512499731,185.08016141597182,186.06413233303465,186.06413233303465,186.06413233303465,186.06413233303465,186.07748279103544,187.06785545800813,187.06785545800813,187.6198068750091,z,1,0.5478520840406418,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,68,0,17,x,1,0.45598258392419666,None,17,0,68,0,,,,,187.62875516607892,,,,187.62065279099625,187.62875516607892,188.61686720803846,188.61686720803846,188.61686720803846,188.61686720803846,188.62113962497097,189.6146387499757,189.6146387499757,190.07622962503228,x,1,0.45598258392419666,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,69,1,17,v,1,0.5947774579981342,None,17,1,69,1,,,,,190.08361874998081,,,,190.07669725001324,190.08361874998081,191.0762507080799,191.0762507080799,191.0762507080799,191.0762507080799,191.0762507080799,192.07476345798932,192.07476345798932,192.6780913330149,v,1,0.5947774579981342,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,70,2,17,c,0,0.49326641706284136,None,17,2,70,2,,,,,192.687526624999,,,,192.6790270410711,192.687526624999,193.67629841598682,193.67629841598682,193.67629841598682,193.67629841598682,193.68150504108053,194.67322320805397,194.67322320805397,195.1805445830105,c,0,0.49326641706284136,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,71,3,17,z,1,0.6168520000064746,None,17,3,71,3,,,,,195.18929962499533,,,,195.1813944580499,195.18929962499533,196.1772443749942,196.1772443749942,196.1772443749942,196.1772443749942,196.18278933304828,197.18155658303294,197.18155658303294,197.8113780830754,z,1,0.6168520000064746,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,72,0,18,x,1,0.46454549999907613,None,18,0,72,0,,,,,197.82009133300744,,,,197.81228433304932,197.82009133300744,198.81004050001502,198.81004050001502,198.81004050001502,198.81004050001502,198.81632304098457,199.80492416606285,199.80492416606285,200.27341104100924,x,1,0.46454549999907613,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,73,1,18,v,1,0.5033165010390803,None,18,1,73,1,,,,,200.27994508307893,,,,200.27392141602468,200.27994508307893,201.26332616608124,201.26332616608124,201.26332616608124,201.26332616608124,201.27508175000548,202.27604479098227,202.27604479098227,202.78576558304485,v,1,0.5033165010390803,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,74,2,18,x,0,4.305846375063993,None,18,2,74,2,,,,,202.79354091605637,,,,202.7861662079813,202.79354091605637,203.78530537500046,203.78530537500046,203.78530537500046,203.78530537500046,203.7911329580238,204.78326066606678,204.78326066606678,209.1031642500311,x,0,4.305846375063993,None,205.7736242080573,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,75,3,18,z,1,0.5604754589730874,None,18,3,75,3,,,,,209.11301820806693,,,,209.1040794160217,209.11301820806693,210.1005762909772,210.1005762909772,210.1005762909772,210.1005762909772,210.1060294159688,211.09959287499078,211.09959287499078,211.66244591597933,z,1,0.5604754589730874,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,76,0,19,x,1,0.5851470000343397,None,19,0,76,0,,,,,211.6702703749761,,,,211.6629060000414,211.6702703749761,212.65735966607463,212.65735966607463,212.65735966607463,212.65735966607463,212.66266258305404,213.6538799579721,213.6538799579721,214.24264795798808,x,1,0.5851470000343397,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,77,1,19,v,1,0.7405274169286713,None,19,1,77,1,,,,,214.25073750002775,,,,214.2433907079976,214.25073750002775,215.23612520797178,215.23612520797178,215.23612520797178,215.23612520797178,215.24150725000072,216.24044375005178,216.24044375005178,216.9853953330312,v,1,0.7405274169286713,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,78,2,19,c,0,0.6442350000143051,None,19,2,78,2,,,,,216.99460724997334,,,,216.98591875005513,216.99460724997334,217.9835793330567,217.9835793330567,217.9835793330567,217.9835793330567,217.9835793330567,218.98275325004943,218.98275325004943,219.62926087505184,c,0,0.6442350000143051,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,79,3,19,z,1,0.7480238750576973,None,19,3,79,3,,,,,219.63772462506313,,,,219.6300550410524,219.63772462506313,220.62271058303304,220.62271058303304,220.62271058303304,220.62271058303304,220.63459020806476,221.6258206659695,221.6258206659695,222.38573099998757,z,1,0.7480238750576973,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,80,0,20,x,1,1.233000166947022,None,20,0,80,0,,,,,222.39494487503543,,,,222.3864437500015,222.39494487503543,223.37571283301804,223.37571283301804,223.37571283301804,223.37571283301804,223.3932560000103,224.38376441597939,224.38376441597939,225.62235000007786,x,1,1.233000166947022,None,225.3825130830519,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,81,1,20,v,1,0.797679541981779,None,20,1,81,1,,,,,225.6298757500481,,,,225.6228630830301,225.6298757500481,226.61841758305673,226.61841758305673,226.61841758305673,226.61841758305673,226.62405837501865,227.6130478749983,227.6130478749983,228.41547300003003,v,1,0.797679541981779,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,82,2,20,x,0,3.8800603749696165,None,20,2,82,2,,,,,228.4221219579922,,,,228.41595462500118,228.4221219579922,229.40747075004037,229.40747075004037,229.40747075004037,229.40747075004037,229.41277583304327,230.40690475003794,230.40690475003794,234.29235245799646,x,0,3.8800603749696165,None,231.4046124999877,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,83,3,20,z,1,1.0789383329683915,None,20,3,83,3,,,,,234.29958250001073,,,,234.29276816605125,234.29958250001073,235.29119875002652,235.29119875002652,235.29119875002652,235.29119875002652,235.29119875002652,236.29197562497575,236.29197562497575,237.37675958301406,z,1,1.0789383329683915,None,237.28210904099979,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,84,0,21,x,1,0.5961177080171183,None,21,0,84,0,,,,,237.3859884160338,,,,237.37745895807166,237.3859884160338,238.36568116606213,238.36568116606213,238.36568116606213,238.36568116606213,238.38320179097354,239.37376337498426,239.37376337498426,239.97967570798937,x,1,0.5961177080171183,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,85,1,21,v,1,1.0813240420538932,None,21,1,85,1,,,,,239.98955362499692,,,,239.98054079106078,239.98955362499692,240.9723566659959,240.9723566659959,240.9723566659959,240.9723566659959,240.98465079104062,241.97148108307738,241.97148108307738,243.05861812504008,v,1,1.0813240420538932,None,242.9736947499914,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,86,2,21,c,0,0.7882506670430303,None,21,2,86,2,,,,,243.067247375031,,,,243.05945437506307,243.067247375031,244.0509353330126,244.0509353330126,244.0509353330126,244.0509353330126,244.05615416599903,245.05743166606408,245.05743166606408,245.85275608301163,c,0,0.7882506670430303,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,87,3,21,z,1,0.9587228329619393,None,21,3,87,3,,,,,245.86279258306604,,,,245.85370691597927,245.86279258306604,246.84624145796988,246.84624145796988,246.84624145796988,246.84624145796988,246.85859112499747,247.85190262505785,247.85190262505785,248.82111800007988,z,1,0.9587228329619393,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,88,0,22,x,1,0.5455077500082552,None,22,0,88,0,,,,,248.82919425005093,,,,248.8216811249731,248.82919425005093,249.81767004099675,249.81767004099675,249.81767004099675,249.81767004099675,249.8230956250336,250.81614574999548,250.81614574999548,251.36694129102398,x,1,0.5455077500082552,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,89,1,22,v,1,0.9964020010083914,None,22,1,89,1,,,,,251.37431083305273,,,,251.3674131659791,251.37431083305273,252.36652958299965,252.36652958299965,252.36652958299965,252.36652958299965,252.36652958299965,253.36407820798922,253.36407820798922,254.36565575003624,v,1,0.9964020010083914,None,254.36403950001113,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,90,2,22,c,0,0.5129817919805646,None,22,2,90,2,,,,,254.37378145800903,,,,254.36646979104262,254.37378145800903,255.35840416606516,255.35840416606516,255.35840416606516,255.35840416606516,255.36295316601172,256.35848875006195,256.35848875006195,256.8797859160695,c,0,0.5129817919805646,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,91,3,22,z,1,0.8328632080228999,None,22,3,91,3,,,,,256.8899214999983,,,,256.8806702500442,256.8899214999983,257.87725458305795,257.87725458305795,257.87725458305795,257.87725458305795,257.8834435000317,258.8755202910397,258.8755202910397,259.7122797910124,z,1,0.8328632080228999,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,92,0,23,x,1,0.48142562597058713,None,23,0,92,0,,,,,259.72046700003557,,,,259.7130504579982,259.72046700003557,260.705314166029,260.705314166029,260.705314166029,260.705314166029,260.71756937506143,261.7079028330045,261.7079028330045,262.2002489999868,x,1,0.48142562597058713,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,93,1,23,v,1,0.9278890420682728,None,23,1,93,1,,,,,262.20690437499434,,,,262.2005690410733,262.20690437499434,263.1875853750389,263.1875853750389,263.1875853750389,263.1875853750389,263.2054481250234,264.2002833330771,264.2002833330771,265.1306990829762,v,1,0.9278890420682728,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,94,2,23,c,0,0.5435787499882281,None,23,2,94,2,,,,,265.1380992080085,,,,265.1311708750436,265.1380992080085,266.1277025829768,266.1277025829768,266.1277025829768,266.1277025829768,266.13343825004995,267.1225744159892,267.1225744159892,267.67538500006776,c,0,0.5435787499882281,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,95,3,23,z,1,0.5707332500023767,None,23,3,95,3,,,,,267.68281050003134,,,,267.67581716598943,267.68281050003134,268.66471791605,268.66471791605,268.66471791605,268.66471791605,268.6820174580207,269.6643524579704,269.6643524579704,270.2371584160719,z,1,0.5707332500023767,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,96,0,24,x,1,0.6432803759817034,None,24,0,96,0,,,,,270.25063200003933,,,,270.2375959160272,270.25063200003933,271.23454279103316,271.23454279103316,271.23454279103316,271.23454279103316,271.23974433296826,272.2327606660547,272.2327606660547,272.8799856660189,x,1,0.6432803759817034,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,97,1,24,v,1,0.9271644169930369,None,24,1,97,1,,,,,272.8874288330553,,,,272.88046070805285,272.8874288330553,273.87437283305917,273.87437283305917,273.87437283305917,273.87437283305917,273.87921037501656,274.8698528750101,274.8698528750101,275.8004625000758,v,1,0.9271644169930369,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,98,2,24,c,0,0.529999417020008,None,24,2,98,2,,,,,275.8076457079733,,,,275.8008122079773,275.8076457079733,276.79255679098424,276.79255679098424,276.79255679098424,276.79255679098424,276.79754887497984,277.79902245802805,277.79902245802805,278.3351866659941,c,0,0.529999417020008,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,99,3,24,z,1,0.6182426670566201,None,24,3,99,3,,,,,278.3429287910694,,,,278.33579254103824,278.3429287910694,279.33203695807606,279.33203695807606,279.33203695807606,279.33203695807606,279.33203695807606,280.3306114580482,280.3306114580482,280.9585267910734,z,1,0.6182426670566201,None,,,,,,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,0,0,0,z,1,0.7587595420191064,None,,,,,0,0,0,3,280.97344604099635,,,,280.9663858329877,280.97344604099635,281.9592067080084,281.9592067080084,281.9592067080084,281.9592067080084,281.96420904097613,282.95793808298185,282.95793808298185,283.7190116250422,,,,,,z,1,0.7587595420191064,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,1,1,0,c,0,0.9645932920975611,None,,,,,0,1,1,2,283.7271313329693,,,,283.71969645807985,283.7271313329693,284.7092132080579,284.7092132080579,284.7092132080579,284.7092132080579,284.7271158749936,285.7152508330764,285.7152508330764,286.6868402910186,,,,,,c,0,0.9645932920975611,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,2,2,1,c,0,0.6186920839827508,None,,,,,1,2,2,2,286.6942407080205,,,,286.6873289999785,286.6942407080205,287.6850320000667,287.6850320000667,287.6850320000667,287.6850320000667,287.6913025410613,288.6830099580111,288.6830099580111,289.3076126660453,,,,,,c,0,0.6186920839827508,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,3,3,1,z,1,0.982276375987567,None,,,,,1,3,3,3,289.31516520807054,,,,289.30813920800574,289.31516520807054,290.2964064159896,290.2964064159896,290.2964064159896,290.2964064159896,290.31324908300303,291.2983210000675,291.2983210000675,292.2852701250231,,,,,292.2954633330228,z,1,0.982276375987567,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,4,4,2,c,0,0.8573588749859482,None,,,,,2,4,4,2,292.2954633330228,,,,292.2860719159944,292.2954633330228,293.28535808296874,293.28535808296874,293.28535808296874,293.28535808296874,293.28535808296874,294.2791181249777,294.2791181249777,295.14268225000706,,,,,,c,0,0.8573588749859482,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,5,5,0,x,1,0.7590354590211064,None,,,,,0,5,5,0,295.1499627500307,,,,295.1431634579785,295.1499627500307,296.13528595806565,296.13528595806565,296.13528595806565,296.13528595806565,296.1406877080444,297.1374834580347,297.1374834580347,297.90458341606427,,,,,,x,1,0.7590354590211064,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,6,6,2,z,1,0.756469834013842,None,,,,,2,6,6,3,297.91250225005206,,,,297.9050939580193,297.91250225005206,298.89572470798157,298.89572470798157,298.89572470798157,298.89572470798157,298.9063758329721,299.89989450003486,299.89989450003486,300.67046254104935,,,,,,z,1,0.756469834013842,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,7,7,1,x,1,1.0493221670622006,None,,,,,1,7,7,0,300.67953841597773,,,,300.6713361659786,300.67953841597773,301.66289354104083,301.66289354104083,301.66289354104083,301.66289354104083,301.6748242500471,302.66695870796684,302.66695870796684,303.72715825005434,,,,,303.66687266598456,x,1,1.0493221670622006,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,8,8,0,v,1,1.0485261669382453,None,,,,,0,8,8,1,303.7372200830141,,,,303.7278789160773,303.7372200830141,304.72162637498695,304.72162637498695,304.72162637498695,304.72162637498695,304.73408658301923,305.72573837498203,305.72573837498203,306.7862457910087,,,,,306.71360687504057,v,1,1.0485261669382453,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,9,9,3,z,1,0.5676602089079097,None,,,,,3,9,9,3,306.79619962500874,,,,306.7872163329739,306.79619962500874,307.7790333330631,307.7790333330631,307.7790333330631,307.7790333330631,307.7901177080348,308.7834679579828,308.7834679579828,309.35738020797726,,,,,,z,1,0.5676602089079097,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,10,10,4,z,1,0.8637958749895915,None,,,,,4,10,10,3,309.3644467910053,,,,309.35793816600926,309.3644467910053,310.3494782909984,310.3494782909984,310.3494782909984,310.3494782909984,310.35428575007245,311.3573220829712,311.3573220829712,312.22610770806205,,,,,,z,1,0.8637958749895915,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,11,11,2,x,1,1.2241994589567184,None,,,,,2,11,11,0,312.2343140000012,,,,312.22703891596757,312.2343140000012,313.21692666597664,313.21692666597664,313.21692666597664,313.21692666597664,313.2216990829911,314.22179641597904,314.22179641597904,315.4488954580156,,,,,315.2201055410551,x,1,1.2241994589567184,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,12,12,5,z,1,1.287133751087822,None,,,,,5,12,12,3,315.4567560000578,,,,315.4497183330823,315.4567560000578,316.44346108299214,316.44346108299214,316.44346108299214,316.44346108299214,316.44885858299676,317.4408168330556,317.4408168330556,318.73502300004475,,,,,318.44021987507585,z,1,1.287133751087822,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,13,13,3,c,0,1.0151783330366015,None,,,,,3,13,13,2,318.74284108297434,,,,318.73565150005743,318.74284108297434,319.7336630410282,319.7336630410282,319.7336630410282,319.7336630410282,319.7336630410282,320.7317196660442,320.7317196660442,321.750669375062,,,,,321.7311313750688,c,0,1.0151783330366015,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,14,14,6,z,1,1.2537667920114473,None,,,,,6,14,14,3,321.7600677079754,,,,321.7515393750509,321.7600677079754,322.73795108299237,322.73795108299237,322.73795108299237,322.73795108299237,322.7571485830704,323.7500167910475,323.7500167910475,325.00800050003454,,,,,324.7451782079879,z,1,1.2537667920114473,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,15,15,7,z,1,1.0587561670690775,None,,,,,7,15,15,3,325.01771562499925,,,,325.0087480410002,325.01771562499925,325.9980590409832,325.9980590409832,325.9980590409832,325.9980590409832,326.0155147500336,326.9960063750623,326.9960063750623,328.0594226659741,,,,,327.98781320801936,z,1,1.0587561670690775,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,16,16,1,v,1,1.487161249970086,None,,,,,1,16,16,1,328.06653187505435,,,,328.0599237079732,328.06653187505435,329.0500654580537,329.0500654580537,329.0500654580537,329.0500654580537,329.054445457994,330.059466375038,330.059466375038,331.55883012502454,,,,,331.05774399999063,v,1,1.487161249970086,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,17,17,3,x,1,1.9621209999313578,None,,,,,3,17,17,0,331.5663155830698,,,,331.5593627500348,331.5663155830698,332.54730225005187,332.54730225005187,332.54730225005187,332.54730225005187,332.5648423329694,333.54637745802756,333.54637745802756,335.51907575002406,,,,,334.53910066606477,x,1,1.9621209999313578,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,18,18,4,x,1,1.110094333998859,None,,,,,4,18,18,0,335.52855120797176,,,,335.5198916660156,335.52855120797176,336.51746679097414,336.51746679097414,336.51746679097414,336.51746679097414,336.52313045808114,337.5123864579946,337.5123864579946,338.62463320803363,,,,,338.504360040999,x,1,1.110094333998859,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,19,19,5,x,1,1.2121155419154093,None,,,,,5,19,19,0,338.63509470806457,,,,338.6255112909712,338.63509470806457,339.61931879108306,339.61931879108306,339.61931879108306,339.61931879108306,339.6247373330407,340.6232662079856,340.6232662079856,341.840625083074,,,,,341.6167387079913,x,1,1.2121155419154093,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,20,20,2,c,0,4.083564792061225,None,,,,,2,20,20,1,341.849743916071,,,,341.84152250003535,341.849743916071,342.82907541596796,342.82907541596796,342.82907541596796,342.82907541596796,342.84793112496845,343.82996870798524,343.82996870798524,347.9160307080019,,,,,344.82042804104276,c,0,4.083564792061225,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,21,21,8,z,1,0.7409303339663893,None,,,,,8,21,21,3,347.9234832500806,,,,347.9165183750447,347.9234832500806,348.91860304097645,348.91860304097645,348.91860304097645,348.91860304097645,348.91860304097645,349.9141053330386,349.9141053330386,350.6602977500297,,,,,,z,1,0.7409303339663893,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,22,22,3,v,1,0.823477957979776,None,,,,,3,22,22,1,350.6671704580076,,,,350.6606111250585,350.6671704580076,351.65717587503605,351.65717587503605,351.65717587503605,351.65717587503605,351.65717587503605,352.6584264159901,352.6584264159901,353.4950865000719,,,,,,v,1,0.823477957979776,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,23,23,4,c,0,0.7159469169564545,None,,,,,4,23,23,2,353.50291699997615,,,,353.495559083065,353.50291699997615,354.49303754104767,354.49303754104767,354.49303754104767,354.49303754104767,354.498689625063,355.49288145801984,355.49288145801984,356.2131005830597,,,,,,c,0,0.7159469169564545,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,24,24,6,c,0,14.928646959015168,None,,,,,6,24,24,0,356.220340083004,,,,356.21357537503354,356.220340083004,357.2074931659736,357.2074931659736,357.2074931659736,357.2074931659736,357.21261995797977,358.207619874971,358.207619874971,373.13850154099055,,,,,359.1981756660389,c,0,14.928646959015168,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
